Date,PostCount
"2012-10-18 00:00:00","248"
"2012-10-19 00:00:00","221"
"2012-10-20 00:00:00","233"
"2012-10-21 00:00:00","272"
"2012-10-22 00:00:00","301"
"2012-10-23 00:00:00","272"
"2012-10-24 00:00:00","300"
"2012-10-25 00:00:00","319"
"2012-10-26 00:00:00","271"
"2012-10-27 00:00:00","208"
"2012-10-28 00:00:00","310"
"2012-10-29 00:00:00","308"
"2012-10-30 00:00:00","318"
"2012-10-31 00:00:00","287"
"2012-11-01 00:00:00","310"
"2012-11-02 00:00:00","282"
"2012-11-03 00:00:00","241"
"2012-11-04 00:00:00","314"
"2012-11-05 00:00:00","330"
"2012-11-06 00:00:00","297"
"2012-11-07 00:00:00","299"
"2012-11-08 00:00:00","275"
"2012-11-09 00:00:00","274"
"2012-11-10 00:00:00","262"
"2012-11-11 00:00:00","309"
"2012-11-12 00:00:00","321"
"2012-11-13 00:00:00","339"
"2012-11-14 00:00:00","314"
"2012-11-15 00:00:00","305"
"2012-11-16 00:00:00","242"
"2012-11-17 00:00:00","229"
"2012-11-18 00:00:00","277"
"2012-11-19 00:00:00","312"
"2012-11-20 00:00:00","292"
"2012-11-21 00:00:00","275"
"2012-11-22 00:00:00","230"
"2012-11-23 00:00:00","225"
"2012-11-24 00:00:00","224"
"2012-11-25 00:00:00","267"
"2012-11-26 00:00:00","297"
"2012-11-27 00:00:00","303"
"2012-11-28 00:00:00","356"
"2012-11-29 00:00:00","323"
"2012-11-30 00:00:00","251"
"2012-12-01 00:00:00","232"
"2012-12-02 00:00:00","308"
"2012-12-03 00:00:00","293"
"2012-12-04 00:00:00","309"
"2012-12-05 00:00:00","330"
"2012-12-06 00:00:00","301"
"2012-12-07 00:00:00","299"
"2012-12-08 00:00:00","276"
"2012-12-09 00:00:00","358"
"2012-12-10 00:00:00","352"
"2012-12-11 00:00:00","335"
"2012-12-12 00:00:00","342"
"2012-12-13 00:00:00","335"
"2012-12-14 00:00:00","273"
"2012-12-15 00:00:00","235"
"2012-12-16 00:00:00","302"
"2012-12-17 00:00:00","290"
"2012-12-18 00:00:00","275"
"2012-12-19 00:00:00","228"
"2012-12-20 00:00:00","224"
"2012-12-21 00:00:00","190"
"2012-12-22 00:00:00","149"
"2012-12-23 00:00:00","163"
"2012-12-24 00:00:00","156"
"2012-12-25 00:00:00","134"
"2012-12-26 00:00:00","175"
"2012-12-27 00:00:00","197"
"2012-12-28 00:00:00","212"
"2012-12-29 00:00:00","215"
"2012-12-30 00:00:00","215"
"2012-12-31 00:00:00","171"
"2013-01-01 00:00:00","163"
"2013-01-02 00:00:00","219"
"2013-01-03 00:00:00","209"
"2013-01-04 00:00:00","250"
"2013-01-05 00:00:00","215"
"2013-01-06 00:00:00","221"
"2013-01-07 00:00:00","244"
"2013-01-08 00:00:00","271"
"2013-01-09 00:00:00","277"
"2013-01-10 00:00:00","280"
"2013-01-11 00:00:00","239"
"2013-01-12 00:00:00","211"
"2013-01-13 00:00:00","251"
"2013-01-14 00:00:00","283"
"2013-01-15 00:00:00","279"
"2013-01-16 00:00:00","276"
"2013-01-17 00:00:00","276"
"2013-01-18 00:00:00","234"
"2013-01-19 00:00:00","263"
"2013-01-20 00:00:00","320"
"2013-01-21 00:00:00","285"
"2013-01-22 00:00:00","304"
"2013-01-23 00:00:00","322"
"2013-01-24 00:00:00","309"
"2013-01-25 00:00:00","306"
"2013-01-26 00:00:00","261"
"2013-01-27 00:00:00","295"
"2013-01-28 00:00:00","333"
"2013-01-29 00:00:00","314"
"2013-01-30 00:00:00","304"
"2013-01-31 00:00:00","338"
"2013-02-01 00:00:00","263"
"2013-02-02 00:00:00","295"
"2013-02-03 00:00:00","365"
"2013-02-04 00:00:00","341"
"2013-02-05 00:00:00","381"
"2013-02-06 00:00:00","322"
"2013-02-07 00:00:00","360"
"2013-02-08 00:00:00","312"
"2013-02-09 00:00:00","257"
"2013-02-10 00:00:00","308"
"2013-02-11 00:00:00","375"
"2013-02-12 00:00:00","363"
"2013-02-13 00:00:00","334"
"2013-02-14 00:00:00","317"
"2013-02-15 00:00:00","314"
"2013-02-16 00:00:00","258"
"2013-02-17 00:00:00","302"
"2013-02-18 00:00:00","345"
"2013-02-19 00:00:00","374"
"2013-02-20 00:00:00","414"
"2013-02-21 00:00:00","420"
"2013-02-22 00:00:00","362"
"2013-02-23 00:00:00","319"
"2013-02-24 00:00:00","373"
"2013-02-25 00:00:00","367"
"2013-02-26 00:00:00","388"
"2013-02-27 00:00:00","397"
"2013-02-28 00:00:00","401"
"2013-03-01 00:00:00","369"
"2013-03-02 00:00:00","278"
"2013-03-03 00:00:00","343"
"2013-03-04 00:00:00","370"
"2013-03-05 00:00:00","425"
"2013-03-06 00:00:00","414"
"2013-03-07 00:00:00","412"
"2013-03-08 00:00:00","365"
"2013-03-09 00:00:00","329"
"2013-03-10 00:00:00","401"
"2013-03-11 00:00:00","391"
"2013-03-12 00:00:00","395"
"2013-03-13 00:00:00","380"
"2013-03-14 00:00:00","370"
"2013-03-15 00:00:00","347"
"2013-03-16 00:00:00","274"
"2013-03-17 00:00:00","361"
"2013-03-18 00:00:00","400"
"2013-03-19 00:00:00","420"
"2013-03-20 00:00:00","407"
"2013-03-21 00:00:00","383"
"2013-03-22 00:00:00","377"
"2013-03-23 00:00:00","313"
"2013-03-24 00:00:00","405"
"2013-03-25 00:00:00","394"
"2013-03-26 00:00:00","400"
"2013-03-27 00:00:00","410"
"2013-03-28 00:00:00","396"
"2013-03-29 00:00:00","306"
"2013-03-30 00:00:00","346"
"2013-03-31 00:00:00","328"
"2013-04-01 00:00:00","340"
"2013-04-02 00:00:00","435"
"2013-04-03 00:00:00","401"
"2013-04-04 00:00:00","391"
"2013-04-05 00:00:00","415"
"2013-04-06 00:00:00","353"
"2013-04-07 00:00:00","368"
"2013-04-08 00:00:00","395"
"2013-04-09 00:00:00","484"
"2013-04-10 00:00:00","509"
"2013-04-11 00:00:00","461"
"2013-04-12 00:00:00","434"
"2013-04-13 00:00:00","353"
"2013-04-14 00:00:00","402"
"2013-04-15 00:00:00","467"
"2013-04-16 00:00:00","417"
"2013-04-17 00:00:00","501"
"2013-04-18 00:00:00","385"
"2013-04-19 00:00:00","389"
"2013-04-20 00:00:00","356"
"2013-04-21 00:00:00","365"
"2013-04-22 00:00:00","483"
"2013-04-23 00:00:00","453"
"2013-04-24 00:00:00","423"
"2013-04-25 00:00:00","408"
"2013-04-26 00:00:00","400"
"2013-04-27 00:00:00","338"
"2013-04-28 00:00:00","432"
"2013-04-29 00:00:00","419"
"2013-04-30 00:00:00","390"
"2013-05-01 00:00:00","447"
"2013-05-02 00:00:00","408"
"2013-05-03 00:00:00","418"
"2013-05-04 00:00:00","372"
"2013-05-05 00:00:00","432"
"2013-05-06 00:00:00","487"
"2013-05-07 00:00:00","469"
"2013-05-08 00:00:00","424"
"2013-05-09 00:00:00","421"
"2013-05-10 00:00:00","372"
"2013-05-11 00:00:00","366"
"2013-05-12 00:00:00","389"
"2013-05-13 00:00:00","381"
"2013-05-14 00:00:00","442"
"2013-05-15 00:00:00","413"
"2013-05-16 00:00:00","407"
"2013-05-17 00:00:00","388"
"2013-05-18 00:00:00","356"
"2013-05-19 00:00:00","317"
"2013-05-20 00:00:00","382"
"2013-05-21 00:00:00","406"
"2013-05-22 00:00:00","406"
"2013-05-23 00:00:00","412"
"2013-05-24 00:00:00","331"
"2013-05-25 00:00:00","333"
"2013-05-26 00:00:00","355"
"2013-05-27 00:00:00","354"
"2013-05-28 00:00:00","363"
"2013-05-29 00:00:00","372"
"2013-05-30 00:00:00","418"
"2013-05-31 00:00:00","348"
"2013-06-01 00:00:00","302"
"2013-06-02 00:00:00","322"
"2013-06-03 00:00:00","338"
"2013-06-04 00:00:00","379"
"2013-06-05 00:00:00","377"
"2013-06-06 00:00:00","376"
"2013-06-07 00:00:00","346"
"2013-06-08 00:00:00","283"
"2013-06-09 00:00:00","353"
"2013-06-10 00:00:00","381"
"2013-06-11 00:00:00","394"
"2013-06-12 00:00:00","364"
"2013-06-13 00:00:00","362"
"2013-06-14 00:00:00","319"
"2013-06-15 00:00:00","338"
"2013-06-16 00:00:00","324"
"2013-06-17 00:00:00","362"
"2013-06-18 00:00:00","333"
"2013-06-19 00:00:00","379"
"2013-06-20 00:00:00","327"
"2013-06-21 00:00:00","317"
"2013-06-22 00:00:00","254"
"2013-06-23 00:00:00","244"
"2013-06-24 00:00:00","329"
"2013-06-25 00:00:00","343"
"2013-06-26 00:00:00","344"
"2013-06-27 00:00:00","365"
"2013-06-28 00:00:00","300"
"2013-06-29 00:00:00","260"
"2013-06-30 00:00:00","258"
"2013-07-01 00:00:00","301"
"2013-07-02 00:00:00","340"
"2013-07-03 00:00:00","328"
"2013-07-04 00:00:00","312"
"2013-07-05 00:00:00","270"
"2013-07-06 00:00:00","280"
"2013-07-07 00:00:00","283"
"2013-07-08 00:00:00","317"
"2013-07-09 00:00:00","304"
"2013-07-10 00:00:00","339"
"2013-07-11 00:00:00","328"
"2013-07-12 00:00:00","304"
"2013-07-13 00:00:00","240"
"2013-07-14 00:00:00","260"
"2013-07-15 00:00:00","343"
"2013-07-16 00:00:00","318"
"2013-07-17 00:00:00","322"
"2013-07-18 00:00:00","326"
"2013-07-19 00:00:00","311"
"2013-07-20 00:00:00","239"
"2013-07-21 00:00:00","274"
"2013-07-22 00:00:00","297"
"2013-07-23 00:00:00","322"
"2013-07-24 00:00:00","310"
"2013-07-25 00:00:00","364"
"2013-07-26 00:00:00","305"
"2013-07-27 00:00:00","240"
"2013-07-28 00:00:00","263"
"2013-07-29 00:00:00","309"
"2013-07-30 00:00:00","310"
"2013-07-31 00:00:00","306"
"2013-08-01 00:00:00","320"
"2013-08-02 00:00:00","311"
"2013-08-03 00:00:00","315"
"2013-08-04 00:00:00","267"
"2013-08-05 00:00:00","328"
"2013-08-06 00:00:00","324"
"2013-08-07 00:00:00","370"
"2013-08-08 00:00:00","342"
"2013-08-09 00:00:00","305"
"2013-08-10 00:00:00","264"
"2013-08-11 00:00:00","286"
"2013-08-12 00:00:00","352"
"2013-08-13 00:00:00","305"
"2013-08-14 00:00:00","333"
"2013-08-15 00:00:00","325"
"2013-08-16 00:00:00","272"
"2013-08-17 00:00:00","302"
"2013-08-18 00:00:00","295"
"2013-08-19 00:00:00","340"
"2013-08-20 00:00:00","322"
"2013-08-21 00:00:00","286"
"2013-08-22 00:00:00","325"
"2013-08-23 00:00:00","285"
"2013-08-24 00:00:00","283"
"2013-08-25 00:00:00","297"
"2013-08-26 00:00:00","299"
"2013-08-27 00:00:00","343"
"2013-08-28 00:00:00","337"
"2013-08-29 00:00:00","368"
"2013-08-30 00:00:00","312"
"2013-08-31 00:00:00","259"
"2013-09-01 00:00:00","309"
"2013-09-02 00:00:00","364"
"2013-09-03 00:00:00","358"
"2013-09-04 00:00:00","400"
"2013-09-05 00:00:00","348"
"2013-09-06 00:00:00","351"
"2013-09-07 00:00:00","344"
"2013-09-08 00:00:00","380"
"2013-09-09 00:00:00","403"
"2013-09-10 00:00:00","468"
"2013-09-11 00:00:00","451"
"2013-09-12 00:00:00","439"
"2013-09-13 00:00:00","368"
"2013-09-14 00:00:00","372"
"2013-09-15 00:00:00","412"
"2013-09-16 00:00:00","414"
"2013-09-17 00:00:00","450"
"2013-09-18 00:00:00","494"
"2013-09-19 00:00:00","482"
"2013-09-20 00:00:00","378"
"2013-09-21 00:00:00","343"
"2013-09-22 00:00:00","428"
"2013-09-23 00:00:00","510"
"2013-09-24 00:00:00","511"
"2013-09-25 00:00:00","511"
"2013-09-26 00:00:00","452"
"2013-09-27 00:00:00","442"
"2013-09-28 00:00:00","384"
"2013-09-29 00:00:00","487"
"2013-09-30 00:00:00","482"
"2013-10-01 00:00:00","465"
"2013-10-02 00:00:00","519"
"2013-10-03 00:00:00","534"
"2013-10-04 00:00:00","484"
"2013-10-05 00:00:00","395"
"2013-10-06 00:00:00","522"
"2013-10-07 00:00:00","477"
"2013-10-08 00:00:00","585"
"2013-10-09 00:00:00","500"
"2013-10-10 00:00:00","514"
"2013-10-11 00:00:00","440"
"2013-10-12 00:00:00","410"
"2013-10-13 00:00:00","521"
"2013-10-14 00:00:00","546"
"2013-10-15 00:00:00","582"
"2013-10-16 00:00:00","597"
"2013-10-17 00:00:00","539"
"2013-10-18 00:00:00","507"
"2013-10-19 00:00:00","483"
"2013-10-20 00:00:00","554"
"2013-10-21 00:00:00","537"
"2013-10-22 00:00:00","553"
"2013-10-23 00:00:00","559"
"2013-10-24 00:00:00","542"
"2013-10-25 00:00:00","436"
"2013-10-26 00:00:00","453"
"2013-10-27 00:00:00","585"
"2013-10-28 00:00:00","566"
"2013-10-29 00:00:00","622"
"2013-10-30 00:00:00","595"
"2013-10-31 00:00:00","486"
"2013-11-01 00:00:00","464"
"2013-11-02 00:00:00","494"
"2013-11-03 00:00:00","543"
"2013-11-04 00:00:00","615"
"2013-11-05 00:00:00","608"
"2013-11-06 00:00:00","627"
"2013-11-07 00:00:00","569"
"2013-11-08 00:00:00","506"
"2013-11-09 00:00:00","496"
"2013-11-10 00:00:00","550"
"2013-11-11 00:00:00","645"
"2013-11-12 00:00:00","670"
"2013-11-13 00:00:00","631"
"2013-11-14 00:00:00","639"
"2013-11-15 00:00:00","546"
"2013-11-16 00:00:00","461"
"2013-11-17 00:00:00","614"
"2013-11-18 00:00:00","663"
"2013-11-19 00:00:00","628"
"2013-11-20 00:00:00","641"
"2013-11-21 00:00:00","552"
"2013-11-22 00:00:00","466"
"2013-11-23 00:00:00","423"
"2013-11-24 00:00:00","550"
"2013-11-25 00:00:00","624"
"2013-11-26 00:00:00","620"
"2013-11-27 00:00:00","577"
"2013-11-28 00:00:00","489"
"2013-11-29 00:00:00","490"
"2013-11-30 00:00:00","526"
"2013-12-01 00:00:00","590"
"2013-12-02 00:00:00","621"
"2013-12-03 00:00:00","677"
"2013-12-04 00:00:00","705"
"2013-12-05 00:00:00","616"
"2013-12-06 00:00:00","597"
"2013-12-07 00:00:00","540"
"2013-12-08 00:00:00","634"
"2013-12-09 00:00:00","724"
"2013-12-10 00:00:00","643"
"2013-12-11 00:00:00","641"
"2013-12-12 00:00:00","571"
"2013-12-13 00:00:00","509"
"2013-12-14 00:00:00","467"
"2013-12-15 00:00:00","508"
"2013-12-16 00:00:00","522"
"2013-12-17 00:00:00","545"
"2013-12-18 00:00:00","490"
"2013-12-19 00:00:00","440"
"2013-12-20 00:00:00","392"
"2013-12-21 00:00:00","298"
"2013-12-22 00:00:00","302"
"2013-12-23 00:00:00","378"
"2013-12-24 00:00:00","282"
"2013-12-25 00:00:00","251"
"2013-12-26 00:00:00","319"
"2013-12-27 00:00:00","311"
"2013-12-28 00:00:00","319"
"2013-12-29 00:00:00","360"
"2013-12-30 00:00:00","368"
"2013-12-31 00:00:00","361"
"2014-01-01 00:00:00","300"
"2014-01-02 00:00:00","397"
"2014-01-03 00:00:00","444"
"2014-01-04 00:00:00","443"
"2014-01-05 00:00:00","437"
"2014-01-06 00:00:00","423"
"2014-01-07 00:00:00","455"
"2014-01-08 00:00:00","457"
"2014-01-09 00:00:00","495"
"2014-01-10 00:00:00","414"
"2014-01-11 00:00:00","437"
"2014-01-12 00:00:00","495"
"2014-01-13 00:00:00","493"
"2014-01-14 00:00:00","501"
"2014-01-15 00:00:00","461"
"2014-01-16 00:00:00","539"
"2014-01-17 00:00:00","433"
"2014-01-18 00:00:00","440"
"2014-01-19 00:00:00","504"
"2014-01-20 00:00:00","546"
"2014-01-21 00:00:00","521"
"2014-01-22 00:00:00","539"
"2014-01-23 00:00:00","543"
"2014-01-24 00:00:00","449"
"2014-01-25 00:00:00","392"
"2014-01-26 00:00:00","551"
"2014-01-27 00:00:00","566"
"2014-01-28 00:00:00","595"
"2014-01-29 00:00:00","611"
"2014-01-30 00:00:00","528"
"2014-01-31 00:00:00","473"
"2014-02-01 00:00:00","454"
"2014-02-02 00:00:00","570"
"2014-02-03 00:00:00","568"
"2014-02-04 00:00:00","557"
"2014-02-05 00:00:00","622"
"2014-02-06 00:00:00","589"
"2014-02-07 00:00:00","537"
"2014-02-08 00:00:00","458"
"2014-02-09 00:00:00","541"
"2014-02-10 00:00:00","620"
"2014-02-11 00:00:00","631"
"2014-02-12 00:00:00","622"
"2014-02-13 00:00:00","566"
"2014-02-14 00:00:00","490"
"2014-02-15 00:00:00","420"
"2014-02-16 00:00:00","402"
"2014-02-17 00:00:00","591"
"2014-02-18 00:00:00","610"
"2014-02-19 00:00:00","571"
"2014-02-20 00:00:00","633"
"2014-02-21 00:00:00","549"
"2014-02-22 00:00:00","476"
"2014-02-23 00:00:00","553"
"2014-02-24 00:00:00","617"
"2014-02-25 00:00:00","581"
"2014-02-26 00:00:00","659"
"2014-02-27 00:00:00","596"
"2014-02-28 00:00:00","537"
"2014-03-01 00:00:00","449"
"2014-03-02 00:00:00","582"
"2014-03-03 00:00:00","592"
"2014-03-04 00:00:00","588"
"2014-03-05 00:00:00","621"
"2014-03-06 00:00:00","589"
"2014-03-07 00:00:00","534"
"2014-03-08 00:00:00","469"
"2014-03-09 00:00:00","568"
"2014-03-10 00:00:00","591"
"2014-03-11 00:00:00","574"
"2014-03-12 00:00:00","633"
"2014-03-13 00:00:00","651"
"2014-03-14 00:00:00","493"
"2014-03-15 00:00:00","470"
"2014-03-16 00:00:00","516"
"2014-03-17 00:00:00","556"
"2014-03-18 00:00:00","593"
"2014-03-19 00:00:00","698"
"2014-03-20 00:00:00","649"
"2014-03-21 00:00:00","472"
"2014-03-22 00:00:00","444"
"2014-03-23 00:00:00","584"
"2014-03-24 00:00:00","606"
"2014-03-25 00:00:00","641"
"2014-03-26 00:00:00","636"
"2014-03-27 00:00:00","565"
"2014-03-28 00:00:00","477"
"2014-03-29 00:00:00","487"
"2014-03-30 00:00:00","573"
"2014-03-31 00:00:00","605"
"2014-04-01 00:00:00","623"
"2014-04-02 00:00:00","709"
"2014-04-03 00:00:00","668"
"2014-04-04 00:00:00","580"
"2014-04-05 00:00:00","568"
"2014-04-06 00:00:00","600"
"2014-04-07 00:00:00","638"
"2014-04-08 00:00:00","718"
"2014-04-09 00:00:00","669"
"2014-04-10 00:00:00","639"
"2014-04-11 00:00:00","555"
"2014-04-12 00:00:00","462"
"2014-04-13 00:00:00","565"
"2014-04-14 00:00:00","675"
"2014-04-15 00:00:00","655"
"2014-04-16 00:00:00","707"
"2014-04-17 00:00:00","664"
"2014-04-18 00:00:00","586"
"2014-04-19 00:00:00","528"
"2014-04-20 00:00:00","572"
"2014-04-21 00:00:00","670"
"2014-04-22 00:00:00","620"
"2014-04-23 00:00:00","644"
"2014-04-24 00:00:00","622"
"2014-04-25 00:00:00","609"
"2014-04-26 00:00:00","519"
"2014-04-27 00:00:00","630"
"2014-04-28 00:00:00","624"
"2014-04-29 00:00:00","639"
"2014-04-30 00:00:00","647"
"2014-05-01 00:00:00","592"
"2014-05-02 00:00:00","603"
"2014-05-03 00:00:00","520"
"2014-05-04 00:00:00","567"
"2014-05-05 00:00:00","572"
"2014-05-06 00:00:00","709"
"2014-05-07 00:00:00","614"
"2014-05-08 00:00:00","657"
"2014-05-09 00:00:00","579"
"2014-05-10 00:00:00","558"
"2014-05-11 00:00:00","566"
"2014-05-12 00:00:00","632"
"2014-05-13 00:00:00","602"
"2014-05-14 00:00:00","603"
"2014-05-15 00:00:00","526"
"2014-05-16 00:00:00","440"
"2014-05-17 00:00:00","486"
"2014-05-18 00:00:00","602"
"2014-05-19 00:00:00","534"
"2014-05-20 00:00:00","605"
"2014-05-21 00:00:00","549"
"2014-05-22 00:00:00","573"
"2014-05-23 00:00:00","531"
"2014-05-24 00:00:00","446"
"2014-05-25 00:00:00","474"
"2014-05-26 00:00:00","524"
"2014-05-27 00:00:00","574"
"2014-05-28 00:00:00","512"
"2014-05-29 00:00:00","546"
"2014-05-30 00:00:00","464"
"2014-05-31 00:00:00","425"
"2014-06-01 00:00:00","468"
"2014-06-02 00:00:00","481"
"2014-06-03 00:00:00","531"
"2014-06-04 00:00:00","503"
"2014-06-05 00:00:00","520"
"2014-06-06 00:00:00","468"
"2014-06-07 00:00:00","384"
"2014-06-08 00:00:00","404"
"2014-06-09 00:00:00","535"
"2014-06-10 00:00:00","545"
"2014-06-11 00:00:00","573"
"2014-06-12 00:00:00","502"
"2014-06-13 00:00:00","448"
"2014-06-14 00:00:00","442"
"2014-06-15 00:00:00","445"
"2014-06-16 00:00:00","521"
"2014-06-17 00:00:00","508"
"2014-06-18 00:00:00","492"
"2014-06-19 00:00:00","464"
"2014-06-20 00:00:00","435"
"2014-06-21 00:00:00","394"
"2014-06-22 00:00:00","443"
"2014-06-23 00:00:00","498"
"2014-06-24 00:00:00","545"
"2014-06-25 00:00:00","528"
"2014-06-26 00:00:00","511"
"2014-06-27 00:00:00","368"
"2014-06-28 00:00:00","370"
"2014-06-29 00:00:00","389"
"2014-06-30 00:00:00","414"
"2014-07-01 00:00:00","427"
"2014-07-02 00:00:00","447"
"2014-07-03 00:00:00","435"
"2014-07-04 00:00:00","324"
"2014-07-05 00:00:00","346"
"2014-07-06 00:00:00","370"
"2014-07-07 00:00:00","486"
"2014-07-08 00:00:00","428"
"2014-07-09 00:00:00","461"
"2014-07-10 00:00:00","454"
"2014-07-11 00:00:00","386"
"2014-07-12 00:00:00","363"
"2014-07-13 00:00:00","379"
"2014-07-14 00:00:00","417"
"2014-07-15 00:00:00","436"
"2014-07-16 00:00:00","396"
"2014-07-17 00:00:00","390"
"2014-07-18 00:00:00","389"
"2014-07-19 00:00:00","312"
"2014-07-20 00:00:00","383"
"2014-07-21 00:00:00","485"
"2014-07-22 00:00:00","461"
"2014-07-23 00:00:00","451"
"2014-07-24 00:00:00","391"
"2014-07-25 00:00:00","401"
"2014-07-26 00:00:00","310"
"2014-07-27 00:00:00","356"
"2014-07-28 00:00:00","412"
"2014-07-29 00:00:00","446"
"2014-07-30 00:00:00","472"
"2014-07-31 00:00:00","403"
"2014-08-01 00:00:00","380"
"2014-08-02 00:00:00","312"
"2014-08-03 00:00:00","312"
"2014-08-04 00:00:00","400"
"2014-08-05 00:00:00","433"
"2014-08-06 00:00:00","403"
"2014-08-07 00:00:00","433"
"2014-08-08 00:00:00","411"
"2014-08-09 00:00:00","381"
"2014-08-10 00:00:00","391"
"2014-08-11 00:00:00","448"
"2014-08-12 00:00:00","459"
"2014-08-13 00:00:00","480"
"2014-08-14 00:00:00","441"
"2014-08-15 00:00:00","379"
"2014-08-16 00:00:00","360"
"2014-08-17 00:00:00","369"
"2014-08-18 00:00:00","417"
"2014-08-19 00:00:00","436"
"2014-08-20 00:00:00","420"
"2014-08-21 00:00:00","410"
"2014-08-22 00:00:00","377"
"2014-08-23 00:00:00","311"
"2014-08-24 00:00:00","373"
"2014-08-25 00:00:00","436"
"2014-08-26 00:00:00","476"
"2014-08-27 00:00:00","489"
"2014-08-28 00:00:00","461"
"2014-08-29 00:00:00","354"
"2014-08-30 00:00:00","384"
"2014-08-31 00:00:00","440"
"2014-09-01 00:00:00","464"
"2014-09-02 00:00:00","475"
"2014-09-03 00:00:00","462"
"2014-09-04 00:00:00","523"
"2014-09-05 00:00:00","437"
"2014-09-06 00:00:00","428"
"2014-09-07 00:00:00","509"
"2014-09-08 00:00:00","511"
"2014-09-09 00:00:00","557"
"2014-09-10 00:00:00","616"
"2014-09-11 00:00:00","546"
"2014-09-12 00:00:00","493"
"2014-09-13 00:00:00","469"
"2014-09-14 00:00:00","594"
"2014-09-15 00:00:00","566"
"2014-09-16 00:00:00","604"
"2014-09-17 00:00:00","647"
"2014-09-18 00:00:00","659"
"2014-09-19 00:00:00","537"
"2014-09-20 00:00:00","486"
"2014-09-21 00:00:00","561"
"2014-09-22 00:00:00","578"
"2014-09-23 00:00:00","581"
"2014-09-24 00:00:00","608"
"2014-09-25 00:00:00","578"
"2014-09-26 00:00:00","554"
"2014-09-27 00:00:00","510"
"2014-09-28 00:00:00","678"
"2014-09-29 00:00:00","682"
"2014-09-30 00:00:00","639"
"2014-10-01 00:00:00","654"
"2014-10-02 00:00:00","657"
"2014-10-03 00:00:00","509"
"2014-10-04 00:00:00","547"
"2014-10-05 00:00:00","624"
"2014-10-06 00:00:00","680"
"2014-10-07 00:00:00","641"
"2014-10-08 00:00:00","730"
"2014-10-09 00:00:00","643"
"2014-10-10 00:00:00","588"
"2014-10-11 00:00:00","500"
"2014-10-12 00:00:00","621"
"2014-10-13 00:00:00","675"
"2014-10-14 00:00:00","732"
"2014-10-15 00:00:00","731"
"2014-10-16 00:00:00","760"
"2014-10-17 00:00:00","611"
"2014-10-18 00:00:00","577"
"2014-10-19 00:00:00","705"
"2014-10-20 00:00:00","799"
"2014-10-21 00:00:00","745"
"2014-10-22 00:00:00","758"
"2014-10-23 00:00:00","724"
"2014-10-24 00:00:00","626"
"2014-10-25 00:00:00","561"
"2014-10-26 00:00:00","702"
"2014-10-27 00:00:00","712"
"2014-10-28 00:00:00","739"
"2014-10-29 00:00:00","716"
"2014-10-30 00:00:00","735"
"2014-10-31 00:00:00","654"
"2014-11-01 00:00:00","546"
"2014-11-02 00:00:00","687"
"2014-11-03 00:00:00","757"
"2014-11-04 00:00:00","745"
"2014-11-05 00:00:00","725"
"2014-11-06 00:00:00","713"
"2014-11-07 00:00:00","644"
"2014-11-08 00:00:00","617"
"2014-11-09 00:00:00","736"
"2014-11-10 00:00:00","810"
"2014-11-11 00:00:00","770"
"2014-11-12 00:00:00","738"
"2014-11-13 00:00:00","692"
"2014-11-14 00:00:00","606"
"2014-11-15 00:00:00","550"
"2014-11-16 00:00:00","703"
"2014-11-17 00:00:00","802"
"2014-11-18 00:00:00","727"
"2014-11-19 00:00:00","745"
"2014-11-20 00:00:00","714"
"2014-11-21 00:00:00","670"
"2014-11-22 00:00:00","572"
"2014-11-23 00:00:00","658"
"2014-11-24 00:00:00","708"
"2014-11-25 00:00:00","665"
"2014-11-26 00:00:00","648"
"2014-11-27 00:00:00","587"
"2014-11-28 00:00:00","557"
"2014-11-29 00:00:00","579"
"2014-11-30 00:00:00","648"
"2014-12-01 00:00:00","728"
"2014-12-02 00:00:00","740"
"2014-12-03 00:00:00","728"
"2014-12-04 00:00:00","681"
"2014-12-05 00:00:00","645"
"2014-12-06 00:00:00","590"
"2014-12-07 00:00:00","734"
"2014-12-08 00:00:00","786"
"2014-12-09 00:00:00","762"
"2014-12-10 00:00:00","658"
"2014-12-11 00:00:00","606"
"2014-12-12 00:00:00","645"
"2014-12-13 00:00:00","587"
"2014-12-14 00:00:00","597"
"2014-12-15 00:00:00","632"
"2014-12-16 00:00:00","615"
"2014-12-17 00:00:00","542"
"2014-12-18 00:00:00","554"
"2014-12-19 00:00:00","430"
"2014-12-20 00:00:00","396"
"2014-12-21 00:00:00","414"
"2014-12-22 00:00:00","434"
"2014-12-23 00:00:00","448"
"2014-12-24 00:00:00","352"
"2014-12-25 00:00:00","314"
"2014-12-26 00:00:00","364"
"2014-12-27 00:00:00","410"
"2014-12-28 00:00:00","437"
"2014-12-29 00:00:00","472"
"2014-12-30 00:00:00","447"
"2014-12-31 00:00:00","397"
"2015-01-01 00:00:00","342"
"2015-01-02 00:00:00","464"
"2015-01-03 00:00:00","477"
"2015-01-04 00:00:00","433"
"2015-01-05 00:00:00","519"
"2015-01-06 00:00:00","537"
"2015-01-07 00:00:00","535"
"2015-01-08 00:00:00","539"
"2015-01-09 00:00:00","535"
"2015-01-10 00:00:00","529"
"2015-01-11 00:00:00","504"
"2015-01-12 00:00:00","533"
"2015-01-13 00:00:00","599"
"2015-01-14 00:00:00","597"
"2015-01-15 00:00:00","581"
"2015-01-16 00:00:00","532"
"2015-01-17 00:00:00","519"
"2015-01-18 00:00:00","576"
